PartID,PartCode,SAPMaterial,PartName,Brand,Description,Department,PartType,Query,StrongModel,Searchable
875,SPM-MC6-144,700005633,Adapter Cable for Motor,Siemens,6SL3162-2ME01-0AC0,Coating,Electric,Siemens 6SL3162-2ME01-0AC0 Adapter Cable for Motor,True,True
876,SPM-MC4-148,700005630,Sitop Modular,Siemens,6EP1437-3BA00 24V/40A,Coating,Electric,Siemens 6EP1437-3BA00 24V/40A Sitop Modular,True,True
877,SPM-HEM-060,700005001,Grinding Disc P20,SKS,P20,Slurry,Mechanical,SKS P20 Grinding Disc P20,True,True
878,SPM-WAS-028,700005651,Silencer,SMC,AN600-10,Utility,Other,SMC AN600-10 Silencer,True,True
879,SPM-MC6-161,700005977,Silencer,SMC,AN500-06,Coating,Pneumatic & Hydraulic,SMC AN500-06 Silencer,True,True
880,SPM-PRE-044,700005402,Air Cylinder,SMC,MDBC80-150Z,Coating,Mechanical,SMC MDBC80-150Z Air Cylinder,True,True
881,SPM-RHK-052,700011634,Air Cylinder,SMC,MGPL25-175Z-M9BWL,Slurry,Mechanical,SMC MGPL25-175Z-M9BWL Air Cylinder,True,True
882,SPM-PRE-075,700011838,Bearing,FAG,UCFL204-J7,Coating,Mechanical,FAG UCFL204-J7 Bearing,True,True
883,SPM-HEM-112,700010391,Belt,LEONE,B82 LEONE,Slurry,Mechanical,LEONE B82 LEONE Belt,True,True
884,SPM-AIR-001,700011233,V-Belt,BANDO,SP-RAF 3305 12.5x800 La,All Department,Other,BANDO SP-RAF 3305 12.5x800 La V-Belt,True,True
885,SPM-AIR-002,700011234,V-Belt,BANDO,SP-RAF 3355 12.5x925 La,All Department,Other,BANDO SP-RAF 3355 12.5x925 La V-Belt,True,True
886,SPM-NAU-010,700005355,Oil Seal 35x62x10,SMC,TF 35x62x10,Slurry,Mechanical,SMC TF 35x62x10 Oil Seal 35x62x10,True,True
887,SPM-NAU-011,700005356,Bearing 6207-2RS1/C3,SMC,6207-2RS1/C3,Slurry,Mechanical,SMC 6207-2RS1/C3 Bearing 6207-2RS1/C3,True,True
888,SPM-NAU-012,700005357,Oil Seal 38x62x8,SMC,TE 38x62x8,Slurry,Mechanical,SMC TE 38x62x8 Oil Seal 38x62x8,True,True
889,SPM-RHK-024,700005438,Belt 6x280,Bando,6x280 BANDO,Slurry,Mechanical,Bando 6x280 BANDO Belt 6x280,True,True
890,SPM-RHK-025,700005439,Belt 6x300,Bando,6x300 BANDO,Slurry,Mechanical,Bando 6x300 BANDO Belt 6x300,True,True
891,SPM-WAS-017,700005502,"Submersible Pump 2""",Mitsubishi,SSP-405SA,Utility,Pneumatic & Hydraulic,"Mitsubishi SSP-405SA Submersible Pump 2""",True,True
892,SPM-COM-062,700005560,Oil seal,SOG,50x80x10,Common Part,Rubber,SOG 50x80x10 Oil seal,True,True
893,SPM-RHK-033,700005563,Belt,Sriracha Mongkolchai,VC6 x 290 La,Slurry,Rubber,Sriracha Mongkolchai VC6 x 290 La Belt,True,True
894,SPM-RHK-034,700005564,Belt,Sriracha Mongkolchai,VC6 x 330 La,Slurry,Rubber,Sriracha Mongkolchai VC6 x 330 La Belt,True,True
895,SPM-RHK-035,700005565,Belt,Sriracha Mongkolchai,VC6 x 340 La,Slurry,Rubber,Sriracha Mongkolchai VC6 x 340 La Belt,True,True
896,SPM-PRE-073,700011063,V-Belt,BANDO,3V-475,Coating,Mechanical,BANDO 3V-475 V-Belt,True,True
897,SPM-DUS-002,700011064,V-Belt,BANDO,A67,Slurry,Mechanical,BANDO A67 V-Belt,True,True
898,SPM-SCB-009,700011065,V-Belt,BANDO,B65,Utility,Mechanical,BANDO B65 V-Belt,True,True
899,SPM-CAL-030,700011066,OptiBelt,-,C-63 (1658x22x160Li C63),Coating,Mechanical,C-63 (1658x22x160Li C63) OptiBelt,True,True
900,SPM-PRE-062,700005650,Bearing,SCHAEFFLER,GE 35-DO-HLN,Coating,Mechanical,SCHAEFFLER GE 35-DO-HLN Bearing,True,True
901,SPM-MC4-120,700005128,Bearing,NKF,6201-2Z/C3,Coating,Mechanical,NKF 6201-2Z/C3 Bearing,True,True
902,SPM-HEM-066,700005007,Oil Seal 40x60x10,Sriracha Mongkolchai,TE 40x60x10,Slurry,Mechanical,Sriracha Mongkolchai TE 40x60x10 Oil Seal 40x60x10,True,True
903,SPM-HEM-067,700005008,Bearing NJ208,Sriracha Mongkolchai,NJ208-E-XL-TVP2,Slurry,Mechanical,Sriracha Mongkolchai NJ208-E-XL-TVP2 Bearing NJ208,True,True
904,SPM-HEM-068,700005009,Bearing 6207-2Z,Sriracha Mongkolchai,SKF 6207-2Z,Slurry,Mechanical,Sriracha Mongkolchai SKF 6207-2Z Bearing 6207-2Z,True,True
905,SPM-HEM-010,700004956,Oil Seal,-,75 x 90 x 8,Slurry,Mechanical,75 x 90 x 8 Oil Seal,True,True
906,SPM-TRN-007,700011441,V-Block Plate,SSS,P31MC 0067,Coating,Mechanical,SSS P31MC 0067 V-Block Plate,True,True
907,SPM-COM-094,700011514,Pressure Regulator,SMC,AW20-02BCG-2-D,Common Part,Mechanical,SMC AW20-02BCG-2-D Pressure Regulator,True,True
908,SPM-COP-006,700011389,Auto Drain,SST,ADH4000-04,Utility,Mechanical,SST ADH4000-04 Auto Drain,True,True
909,SPM-MCY-163,700011365,Air Dryer,SST,IDG100-F04,Coating,Mechanical,SST IDG100-F04 Air Dryer,True,True
910,SPM-TRN-005,700011378,Air Cylinder,SST,MDBF40-220Z-M9BZ,Coating,Pneumatic & Hydraulic,SST MDBF40-220Z-M9BZ Air Cylinder,True,True
911,SPM-TRN-006,700011440,Air Cylinder,SST,MDBF63-175Z-M9BL,Coating,Pneumatic & Hydraulic,SST MDBF63-175Z-M9BL Air Cylinder,True,True
912,SPM-OXI-012,700013858,Solenoid valve,Air TAC,4V21008A Coil 220V,Coating,Pneumatic & Hydraulic,Air TAC 4V21008A Coil 220V Solenoid valve,True,True
913,SPM-WAS-036,700013463,Pressure Regulator,SMC,AR40-04G-D,Maintenance,Pneumatic & Hydraulic,SMC AR40-04G-D Pressure Regulator,True,True
914,SPM-MCY-001,700005264,Air Cylinder,SMC,MGPM40-25Z-M9BW,Coating,Mechanical,SMC MGPM40-25Z-M9BW Air Cylinder,True,True
915,SPM-MCY-002,700005265,Air Cylinder,SMC,CDQ2KB50-40DZ-M9BW,Coating,Mechanical,SMC CDQ2KB50-40DZ-M9BW Air Cylinder,True,True
916,SPM-MCY-003,700005266,Solenoid Valve,SMC,SY7420-5LZD-C8,Coating,Pneumatic & Hydraulic,SMC SY7420-5LZD-C8 Solenoid Valve,True,True
917,SPM-MCY-004,700005267,Solenoid Valve,SMC,VF3130-5DU1-02,Coating,Pneumatic & Hydraulic,SMC VF3130-5DU1-02 Solenoid Valve,True,True
918,SPM-MCY-005,700005268,Solenoid Valve,SMC,VQZ2120-5LO1-C6,Coating,Pneumatic & Hydraulic,SMC VQZ2120-5LO1-C6 Solenoid Valve,True,True
919,SPM-MCY-006,700005269,Vacuum Pad,SMC,ZPT40BN-B8,Coating,Mechanical,SMC ZPT40BN-B8 Vacuum Pad,True,True
920,SPM-MCY-007,700005270,Regulator,SMC,AW40-04BG-B,Coating,Mechanical,SMC AW40-04BG-B Regulator,True,True
921,SPM-MCY-009,700005272,Air Cylinder,SMC,CDM2FZ25-160Z,Coating,Mechanical,SMC CDM2FZ25-160Z Air Cylinder,True,True
922,SPM-MCY-014,700005277,Air Chuck,SMC,MHL2-20D1,Coating,Pneumatic & Hydraulic,SMC MHL2-20D1 Air Chuck,True,True
923,SPM-MCY-015,700005278,Air Cylinder,SMC,MGPM50-25Z-M9BWL,Coating,Mechanical,SMC MGPM50-25Z-M9BWL Air Cylinder,True,True
924,SPM-MCY-016,700005279,Solenoid Valve,SMC,SY7240-5DZ-03,Coating,Pneumatic & Hydraulic,SMC SY7240-5DZ-03 Solenoid Valve,True,True
925,SPM-MCY-017,700005280,Air Cylinder,SMC,CP36SDB63-250C-M9BW,Coating,Mechanical,SMC CP36SDB63-250C-M9BW Air Cylinder,True,True
926,SPM-MCY-018,700005281,Air Cylinder,SMC,CDM2FZ25-300Z,Coating,Mechanical,SMC CDM2FZ25-300Z Air Cylinder,True,True
927,SPM-MCY-019,700005282,Air Cylinder,SMC,CDM2FZ25-200Z,Coating,Mechanical,SMC CDM2FZ25-200Z Air Cylinder,True,True
928,SPM-MCY-020,700005283,Air Cylinder,SMC,CDM2FZ25-150Z,Coating,Mechanical,SMC CDM2FZ25-150Z Air Cylinder,True,True
929,SPM-MCY-021,700005284,Pressure Regulator,SMC,ITV1050-312CL,Coating,Pneumatic & Hydraulic,SMC ITV1050-312CL Pressure Regulator,True,True
930,SPM-MCY-026,700005285,Air Cylinder,SMC,CDQSB12-20D,Coating,Mechanical,SMC CDQSB12-20D Air Cylinder,True,True
931,SPM-MCY-027,700005286,Direction Control Valve,SMC,SY5420-5LZD-C6,Coating,Pneumatic & Hydraulic,SMC SY5420-5LZD-C6 Direction Control Valve,True,True
932,SPM-MCY-029,700005287,Solenoid Valve,SMC,SY5120-5LZD-C8,Coating,Pneumatic & Hydraulic,SMC SY5120-5LZD-C8 Solenoid Valve,True,True
933,SPM-MCY-030,700005288,Solenoid Valve,SMC,SY5120-5LZD-C6,Coating,Pneumatic & Hydraulic,SMC SY5120-5LZD-C6 Solenoid Valve,True,True
934,SPM-MCY-034,700005289,Direction Control Valve,SMC,VM130-01-34RA,Coating,Pneumatic & Hydraulic,SMC VM130-01-34RA Direction Control Valve,True,True
935,SPM-MCY-035,700005290,Direction Control Valve,SMC,VM130-01-32BA,Coating,Pneumatic & Hydraulic,SMC VM130-01-32BA Direction Control Valve,True,True
936,SPM-MCY-022,,Auto Switch,SMC,D-M9BW,,,SMC D-M9BW Auto Switch,True,True
937,SPM-MCY-023,,Speed Controller,SMC,AS3201F-03-10SA,,,SMC AS3201F-03-10SA Speed Controller,True,True
938,SPM-MCY-024,,Flow Control Valve,SMC,AS2201F-02-08SA,,,SMC AS2201F-02-08SA Flow Control Valve,True,True
939,SPM-MCY-025,,Flow Control Valve,SMC,AS2201F-01-06SA,,,SMC AS2201F-01-06SA Flow Control Valve,True,True
940,SPM-MCY-028,,Speed Control Valve,SMC,AS2201F-02-10SA,,,SMC AS2201F-02-10SA Speed Control Valve,True,True
941,SPM-MCY-031,,Flow Control Valve,SMC,AS2201F-01-06SA,,,SMC AS2201F-01-06SA Flow Control Valve,True,True
942,SPM-MCY-032,,Flow Control Valve,SMC,AS2201F-01-08SA,,,SMC AS2201F-01-08SA Flow Control Valve,True,True
943,SPM-MCY-033,,Lead Switch,SMC,D-M9BW,,,SMC D-M9BW Lead Switch,True,True
944,SPM-MC6-176,700010679,Vacuum Pad 32 mm.,SMC,ZP3M-T32RFSJB10,Coating,Pneumatic & Hydraulic,SMC ZP3M-T32RFSJB10 Vacuum Pad 32 mm.,True,True
945,SPM-MC6-177,700010690,Vacuum Pad 50 mm.,SMC,ZP3M-T50RFSJB10,Coating,Pneumatic & Hydraulic,SMC ZP3M-T50RFSJB10 Vacuum Pad 50 mm.,True,True
946,SPM-MC6-178,700010691,Vacuum Ejector,SMC,ZK2B15K5RWA-08-B,Coating,Pneumatic & Hydraulic,SMC ZK2B15K5RWA-08-B Vacuum Ejector,True,True
947,SPM-MC6-179,700010692,Mainfold Base for Valve,SMC,SS5Y5-20-02,Coating,Pneumatic & Hydraulic,SMC SS5Y5-20-02 Mainfold Base for Valve,True,True
948,SPM-RHK-030,700005510,Air Cylinder,SMC,MGPM40-25Z-XB6,Slurry,Mechanical,SMC MGPM40-25Z-XB6 Air Cylinder,True,True
949,SPM-MCY-100,700005523,Vaccum Pad,SMC,ZPT40BN-B10,Coating,Rubber,SMC ZPT40BN-B10 Vaccum Pad,True,True
950,SPM-HEM-095,700005598,Outer Turbine,SMC,P-20,Slurry,Mechanical,SMC P-20 Outer Turbine,True,True
951,SPM-RHK-020,700005434,Direction Control Valve,SMC,SY5140-5DZ,Slurry,Mechanical,SMC SY5140-5DZ Direction Control Valve,True,True
952,SPM-RHK-021,700005435,Solenoid Valve,SMC,SY7440-5DZ-02,Slurry,Pneumatic & Hydraulic,SMC SY7440-5DZ-02 Solenoid Valve,True,True
953,SPM-RHK-022,700005436,Solenoid Valve,SMC,SY5240-5DZ,Slurry,Pneumatic & Hydraulic,SMC SY5240-5DZ Solenoid Valve,True,True
954,SPM-RHK-023,700005437,Air Cylinder,SMC,CDQ2A100-260DCZ-M9BWL-XB10,Slurry,Mechanical,SMC CDQ2A100-260DCZ-M9BWL-XB10 Air Cylinder,True,True
955,SPM-RHK-029,700005443,Cylinder,SMC,MGPM-32-252,Slurry,Pneumatic & Hydraulic,SMC MGPM-32-252 Cylinder,True,True
956,SPM-RHK-015,700005429,Set of Wearing Parts,SMC,MGP32-Z-PS,Slurry,Rubber,SMC MGP32-Z-PS Set of Wearing Parts,True,True
957,SPM-RHK-017,700005431,Cylinder,SMC,CDQ2A100-260DCZ-M9BWL-XB10,Slurry,Pneumatic & Hydraulic,SMC CDQ2A100-260DCZ-M9BWL-XB10 Cylinder,True,True
958,SPM-RHK-018,700005432,Auto Switch,SMC,D-M9BAVL,Slurry,Electric,SMC D-M9BAVL Auto Switch,True,True
959,SPM-RHK-013,700005427,Cylinder,SMC,MGPM32-50Z-M9BWL,Slurry,Pneumatic & Hydraulic,SMC MGPM32-50Z-M9BWL Cylinder,True,True
960,SPM-SCR-001,700005457,"Solenoid valve 1/2""",SMC,VZWF-B-L-M22C-012-135-E-1P4-10-R1,Utility,Pneumatic & Hydraulic,"SMC VZWF-B-L-M22C-012-135-E-1P4-10-R1 Solenoid valve 1/2""",True,True
961,SPM-SCR-002,700005458,MANN Filter,SMC,C11 100,Utility,Mechanical,SMC C11 100 MANN Filter,True,True
962,SPM-SCR-003,700005459,Pressure Switch,SMC,DGM525,Utility,Mechanical,SMC DGM525 Pressure Switch,True,True
963,SPM-SCR-005,700005460,Solenoid valve 5-4,Genreal Tech,03-EVA 5-4,Utility,Pneumatic & Hydraulic,Genreal Tech 03-EVA 5-4 Solenoid valve 5-4,True,True
964,SPM-SCR-006,700005461,Solenoid valve 10-4,Genreal Tech,03-EVA 10-4,Utility,Pneumatic & Hydraulic,Genreal Tech 03-EVA 10-4 Solenoid valve 10-4,True,True
965,SPM-SCR-007,700005462,Absorber 2010249,SMC,Drying agent cartridge,Utility,Other,SMC Drying agent cartridge Absorber 2010249,False,True
966,SPM-SCR-008,700005463,Absorber 5323946,Automatech,Activated carbon sachet,Utility,Other,Automatech Activated carbon sachet Absorber 5323946,False,True
967,SPM-SCR-009,700005464,IO Extension Module,SMC,BL20-2RFID-S,Utility,Electric,SMC BL20-2RFID-S IO Extension Module,True,True
968,SPM-SCR-011,700005465,Solenoid Valve,SMC,AB41-03-6-02H-DC24V,Utility,Pneumatic & Hydraulic,SMC AB41-03-6-02H-DC24V Solenoid Valve,True,True
969,SPM-SCR-012,700005466,Solenoid Valve,SMC,WP8551B301MO,Utility,Pneumatic & Hydraulic,SMC WP8551B301MO Solenoid Valve,True,True
970,SPM-SCR-013,700005467,Pressure Switch,SMC,DDCM252,Utility,Electric,SMC DDCM252 Pressure Switch,True,True
971,SPM-SCR-015,700005468,ET-Modul,SMC,PF3EVFAZ0,Utility,Electric,SMC PF3EVFAZ0 ET-Modul,True,True
972,SPM-NAU-003,700005349,Solenoid Valve,SMC,SY7120-5LZ-01,Slurry,Pneumatic & Hydraulic,SMC SY7120-5LZ-01 Solenoid Valve,True,True
973,SPM-NAU-004,700005350,Solenoid Valve,SMC,SY7120-5LZ-02,Slurry,Pneumatic & Hydraulic,SMC SY7120-5LZ-02 Solenoid Valve,True,True
974,SPM-PRE-007,700005369,Air Cylinder With Guid,SMC,4347482,Coating,Pneumatic & Hydraulic,SMC 4347482 Air Cylinder With Guid,False,True
975,SPM-MC4-075,700005084,Guide Cylinder Open-Close Clamp,SMC,,Coating,Pneumatic & Hydraulic,SMC Guide Cylinder Open-Close Clamp,False,True
976,SPM-MC4-058,700005070,Soft Start-Up Valve,SMC,AV5000-F10-5DZ-Q,Coating,Pneumatic & Hydraulic,SMC AV5000-F10-5DZ-Q Soft Start-Up Valve,True,True
977,SPM-MC4-032,700005046,Auto switch,SMC,D-M9BW,Coating,Electric,SMC D-M9BW Auto switch,True,True
978,SPM-COM-032,700004914,Regulator,SMC,AR30-03BG-1-A,Common Part,Mechanical,SMC AR30-03BG-1-A Regulator,True,True
979,SPM-COM-019,700004902,Filter Regulator,SMC,AW20-02BG-2-D,Common Part,Pneumatic & Hydraulic,SMC AW20-02BG-2-D Filter Regulator,True,True
980,SPM-COP-001,700004938,Timer Condensate Drain,SMC,EZ-1 G1/2 230 VAC 16 BAR RED+BVS,Utility,Mechanical,SMC EZ-1 G1/2 230 VAC 16 BAR RED+BVS Timer Condensate Drain,True,True
981,SPM-COM-046,700004928,Air Combination Set,SMC,AC30-03DG-A,Common Part,Electric,SMC AC30-03DG-A Air Combination Set,True,True
982,SPM-COB-064,700004866,Pressure Regulator,SMC,AR10-M5BG-A,Coating,Electric,SMC AR10-M5BG-A Pressure Regulator,True,True
983,SPM-COB-071,700004872,Cylinder Vacuum Hood Combo Coater,SMC,MGPM32-300Z,Coating,Pneumatic & Hydraulic,SMC MGPM32-300Z Cylinder Vacuum Hood Combo Coater,True,True
984,SPM-COB-072,700004873,Pressure Switch,SMC,ISE20C-R-M-02-W,Coating,Electric,SMC ISE20C-R-M-02-W Pressure Switch,True,True
985,SPM-COB-073,700004874,Solenoid Valve,SMC,VT307-4DZ1-02,Coating,Pneumatic & Hydraulic,SMC VT307-4DZ1-02 Solenoid Valve,True,True
986,SPM-COB-074,700004875,Solenoid Valve,SMC,VT307-5DZ1-02,Coating,Pneumatic & Hydraulic,SMC VT307-5DZ1-02 Solenoid Valve,True,True
987,SPM-COB-068,700004869,Solenoid Valve (SY7420-5DZ-02),SMC,Solenoid Valve (SY7420-5DZ-02),Coating,Pneumatic & Hydraulic,SMC Solenoid Valve (SY7420-5DZ-02),True,True
988,SPM-COB-069,700004870,Lead Switch,SMC,D-M9NW,Coating,Electric,SMC D-M9NW Lead Switch,True,True
989,SPM-COB-052,700004860,Lead Switch,SMC,D-M9BAV-WY,Coating,Electric,SMC D-M9BAV-WY Lead Switch,True,True
990,SPM-COB-011,700004838,Solenoid Valve,SMC,SY7120-5DZ-02,Coating,Pneumatic & Hydraulic,SMC SY7120-5DZ-02 Solenoid Valve,True,True
991,SPM-COB-012,700004839,Solenoid Valve,SMC,SY7220-5DZ-02,Coating,Pneumatic & Hydraulic,SMC SY7220-5DZ-02 Solenoid Valve,True,True
992,SPM-MC4-118,700005126,Air Cylinder,SMC,MLGPM50-175Z-B,Coating,Mechanical,SMC MLGPM50-175Z-B Air Cylinder,True,True
993,SPM-MC6-036,700005174,Valve Blow Out Tank,SMC,VEX1900-20,Coating,Pneumatic & Hydraulic,SMC VEX1900-20 Valve Blow Out Tank,True,True
994,SPM-RHK-045,700005640,Guide Cylinder,FGW,MY1M25-250-M9B,Slurry,Pneumatic & Hydraulic,FGW MY1M25-250-M9B Guide Cylinder,True,True
995,SPM-COM-068,700005963,Air Combination,SMC,AC30A-03DG-B,Common Part,Electric,SMC AC30A-03DG-B Air Combination,True,True
996,SPM-MCY-162,700009251,Air Cylinder,SMC,CDQSB12-20D,Coating,Mechanical,SMC CDQSB12-20D Air Cylinder,True,True
997,SPM-COB-092,700009729,Pressure Regulator,,AW40-04BDE-D,Coating,Electric,AW40-04BDE-D Pressure Regulator,True,True
998,SPM-COM-088,700009780,Pressure Regulator,,AR20-N01B-Z-D,Common Part,Mechanical,AR20-N01B-Z-D Pressure Regulator,True,True
999,SPM-PRE-067,700009954,AIR CYLINDER,SST,CDM2T40-75Z-M9B,Coating,Pneumatic & Hydraulic,SST CDM2T40-75Z-M9B AIR CYLINDER,True,True
1000,SPM-TRN-001,700010679,Vacuum Pad 32 mm.,SMC,ZP3M-T32RFSJB10,Coating,Pneumatic & Hydraulic,SMC ZP3M-T32RFSJB10 Vacuum Pad 32 mm.,True,True
1001,SPM-TRN-002,700010690,Vacuum Pad 50 mm.,SMC,ZP3M-T50RFSJB10,Coating,Pneumatic & Hydraulic,SMC ZP3M-T50RFSJB10 Vacuum Pad 50 mm.,True,True
1002,SPM-TRN-003,700010691,Vacuum Ejector,SMC,ZK2B15K5RWA-08-B,Coating,Pneumatic & Hydraulic,SMC ZK2B15K5RWA-08-B Vacuum Ejector,True,True
1003,SPM-TRN-004,700010692,Mainfold Base for Valve,SMC,SS5Y5-20-02,Coating,Pneumatic & Hydraulic,SMC SS5Y5-20-02 Mainfold Base for Valve,True,True
1004,SPM-MCY-154,700008940,Flow Control Valve,SMC,AS2201F-02-10SA,Coating,Pneumatic & Hydraulic,SMC AS2201F-02-10SA Flow Control Valve,True,True
1005,SPM-MCY-155,700008941,Direction Control Valve,SMC,VXZ262KZ2A,Coating,Pneumatic & Hydraulic,SMC VXZ262KZ2A Direction Control Valve,True,True
1006,SPM-MCY-157,700008942,Air Cylinder,SMC,CP96SDB63-250C-M9BW,Coating,Pneumatic & Hydraulic,SMC CP96SDB63-250C-M9BW Air Cylinder,True,True
1007,SPM-MCY-156,700008943,Direction Control Valve,SMC,SY7320-5LZD-C10,Coating,Pneumatic & Hydraulic,SMC SY7320-5LZD-C10 Direction Control Valve,True,True
1008,SPM-MCY-158,700008944,Direction Control Valve,SMC,VM130-01-32GA,Coating,Pneumatic & Hydraulic,SMC VM130-01-32GA Direction Control Valve,True,True
1009,SPM-MCY-159,700008945,Solenoid Valve,SMC,4V210-08B,Coating,Pneumatic & Hydraulic,SMC 4V210-08B Solenoid Valve,True,True
1010,SPM-MCY-160,700008946,Air Cylinder,SMC,CP96SDD50-250C,Coating,Pneumatic & Hydraulic,SMC CP96SDD50-250C Air Cylinder,True,True
1011,SPM-MCY-161,700008947,Air Cylinder,SMC,SDA12X20-S,Coating,Pneumatic & Hydraulic,SMC SDA12X20-S Air Cylinder,True,True
1012,SPM-MCY-143,700007879,Air Cylinder,,MF25X150SU,Coating,Mechanical,MF25X150SU Air Cylinder,True,True
1013,SPM-COB-089,700005659,Cylinder,SMC,MLGPM50-250Z-B,Coating,Pneumatic & Hydraulic,SMC MLGPM50-250Z-B Cylinder,True,True
1014,SPM-COM-083,700007084,Pressure Regulator,SMC,AC30A-03DG-D,Common Part,Rubber,SMC AC30A-03DG-D Pressure Regulator,True,True
1015,SPM-MCY-137,700006516,Belt Conveyor Out Feed,,W250xL4350xT3mm.,Coating,Mechanical,W250xL4350xT3mm. Belt Conveyor Out Feed,True,True
1016,SPM-BLD-001,700010788,Bladder,SW Support,42/5 mm.,Common Part,Rubber,SW Support 42/5 mm. Bladder,True,True
1017,SPM-MC4-027,700005042,Bottom seal,SW Support,Bottom seal,Coating,Pneumatic & Hydraulic,SW Support Bottom seal,False,True
1018,SPM-PRE-027,700005385,Silicone PAD,SW Support,,Coating,Rubber,SW Support Silicone PAD,False,True
1019,SPM-BLD-016,700013861,Bladder,SW Support,52/5 mm.,Common Part,Rubber,SW Support 52/5 mm. Bladder,True,True
1020,SPM-BLD-015,700012857,Bladder,SW Support,190.5/5 mm.,Common Part,Rubber,SW Support 190.5/5 mm. Bladder,True,True
1021,SPM-BLD-013,700012364,Bladder,SW Support,54/2 mm.,Common Part,Rubber,SW Support 54/2 mm. Bladder,True,True
1022,SPM-BLD-014,700012840,Bladder,SW Support,118.4/5 mm.,Common Part,Rubber,SW Support 118.4/5 mm. Bladder,True,True
1023,SPM-BLD-007,700011341,Bladder,SW Support,51/5 mm.,Common Part,Rubber,SW Support 51/5 mm. Bladder,True,True
1024,SPM-BLD-008,700011342,Bladder,SW Support,54/5 mm.,Common Part,Rubber,SW Support 54/5 mm. Bladder,True,True
1025,SPM-BLD-009,700011343,Bladder,SW Support,110/5 mm.,Common Part,Rubber,SW Support 110/5 mm. Bladder,True,True
1026,SPM-COM-081,700006323,Ring Clamp,SW Support/U-Source,105.7/10 mm./MC4,Common Part,Rubber,SW Support/U-Source 105.7/10 mm./MC4 Ring Clamp,True,True
1027,SPM-COM-082,700006324,Ring Clamp,SW Support/U-Source,52/5 mm./COMBO,Common Part,Rubber,SW Support/U-Source 52/5 mm./COMBO Ring Clamp,True,True
1028,SPM-COM-069,700006085,Ring Clamp,SW Support/U-Source,Free Size/All,Common Part,Rubber,SW Support/U-Source Free Size/All Ring Clamp,True,True
1029,SPM-COM-070,700006087,Ring Clamp,SW Support/U-Source,42/5 mm./MCY,Common Part,Rubber,SW Support/U-Source 42/5 mm./MCY Ring Clamp,True,True
1030,SPM-COM-071,700006088,Ring Clamp,SW Support/U-Source,51/5 mm./COMBO,Common Part,Rubber,SW Support/U-Source 51/5 mm./COMBO Ring Clamp,True,True
1031,SPM-COM-072,700006089,Ring Clamp,SW Support/U-Source,54/5 mm./MCY,Common Part,Rubber,SW Support/U-Source 54/5 mm./MCY Ring Clamp,True,True
1032,SPM-COM-073,700006110,Ring Clamp,SW Support/U-Source,63/5 mm./COMBO,Common Part,Rubber,SW Support/U-Source 63/5 mm./COMBO Ring Clamp,True,True
1033,SPM-COM-074,700006111,Ring Clamp,SW Support/U-Source,"93/5 mm./MC6,MC4",Common Part,Rubber,"SW Support/U-Source 93/5 mm./MC6,MC4 Ring Clamp",True,True
1034,SPM-COM-075,700006112,Ring Clamp,SW Support/U-Source,"99.2/5 mm./MC6,MC4",Common Part,Rubber,"SW Support/U-Source 99.2/5 mm./MC6,MC4 Ring Clamp",True,True
1035,SPM-COM-076,700006113,Ring Clamp,SW Support/U-Source,"105.7/5 mm./MC6,MC4",Common Part,Rubber,"SW Support/U-Source 105.7/5 mm./MC6,MC4 Ring Clamp",True,True
1036,SPM-COM-077,700006114,Ring Clamp,SW Support/U-Source,"110/5 mm./MC6,MC4",Common Part,Rubber,"SW Support/U-Source 110/5 mm./MC6,MC4 Ring Clamp",True,True
1037,SPM-COM-078,700006115,Ring Clamp,SW Support/U-Source,"118.4/5 mm./MC6,MC4",Common Part,Rubber,"SW Support/U-Source 118.4/5 mm./MC6,MC4 Ring Clamp",True,True
1038,SPM-COM-079,700006116,Ring Clamp,SW Support/U-Source,"118.4/10 mm./MC6,MC4",Common Part,Rubber,"SW Support/U-Source 118.4/10 mm./MC6,MC4 Ring Clamp",True,True
1039,SPM-COM-080,700006117,Ring Clamp,SW Support/U-Source,165/5 mm./MC6,Common Part,Rubber,SW Support/U-Source 165/5 mm./MC6 Ring Clamp,True,True
1040,SPM-PRE-023,700005382,Silicone sheet,SW Support,THK 10mm. x W280 x L330mm.,Coating,Mechanical,SW Support THK 10mm. x W280 x L330mm. Silicone sheet,True,True
1041,SPM-TRN-026,700011472,IAI Control PROFI,"System Upgrade Solution Bkk Co.,Ltd.",SCON-CB-400WAI-PRT-0-2,Coating,Electric,"System Upgrade Solution Bkk Co.,Ltd. SCON-CB-400WAI-PRT-0-2 IAI Control PROFI",True,True
1042,SPM-TRN-027,700011471,IAI Robot Motor,"System Upgrade Solution Bkk Co.,Ltd.",RCS4-MUSRA8C,Coating,Electric,"System Upgrade Solution Bkk Co.,Ltd. RCS4-MUSRA8C IAI Robot Motor",True,True
1043,SPM-MC4-174,700012849,Actuator (Set),T.V.P. Valve,APS-070/090-12-F05/F07-V17-E,Coating,Mechanical,T.V.P. Valve APS-070/090-12-F05/F07-V17-E Actuator (Set),True,True
1044,SPM-MC4-175,700012850,Actuator (Set),T.V.P. Valve,APS-090/090-12-F05/F07-V17-H,Coating,Mechanical,T.V.P. Valve APS-090/090-12-F05/F07-V17-H Actuator (Set),True,True
